problem,algo,time,wfomc
z200_1,inc2,44.51332723395899,"2838266832793356708542835301760743227326944638757705458672076618402324037040708788957049391481034187987944439422961615664742615311037354094792939743373019674495438700107077709545752047518697587350544222656203747484832149891641620750288520783993507773723776567283972309733190905789781335120301085915420370358665112534859995717128295812791303740125553763443283313723312948366963913364340128714636466787922664760676509663373314994115470273492813364042610383676839081175302099417578831828860613050599863014717908297846417672550483526265563496506547867579970412439437839851584452381424210727401878191510505842618804839238532638168341931648855228069127503656713475865970040539209316742802119607661942348077252099866400401809250643230289322565557177542740567258198173805595810547818157765590387698119703624356714250240000000000000000000000000000000000000000000000000"
z200_2,inc2,44.50530416890979,"1155968997710061289801138700927492545935128472404419675620560697610470904666346345401146918267606028004900773399516615106150042189014855627201731061098534940677915327439993981096201389613297681902412962821658980319883311897736958690922496402438906470760433753378320077561061299311973016214123728458819688021884064441787816210656354400226850294799052905161651990783475086745619699710379924056379802034989004884572190399974552375727457516829665609956764729044173330972866572781114072285371996195302055191866109755230798227056253199314211048712615714810965050489067404875749461269109786429875813643086054053835575914160055558417397978795169542082236493769905785944601557981107229113453685249238388645879422648320000000000000000000000000000000000000000000000000"
z200_3,inc2,44.56614220980555,"18373786239041959410182559137871703852865719131721784624425523377606660248719820968649885612066099166093906347917094408508176956233796403053015017148239312808753042682361795602679070727322321583733202953184045712329054736152748662963952299641382428938933700308425711944119664275620365012243133692007566455029548587539594353463905038946773728818484615313838892514560560986581286160825976595199313425149558977375773558395472768716400360329113787885935100934741150238920873335709873231184724263123038963028099142155822752665429225827869963469157889854922170697032918148286322960511608374584679386316800000000000000000000000000000000000000000000000000"
z300_1,inc2,376.81227246439084,"164478980340446902350970902335527560571918260855281050133277998008282057731123083361928570389099176401975528561909334488507858286223518981550896198870123140817730156065521147770197029237408253168068700350856431478761118296734707288064659840065345854192440696600317597526365584093955224177495336320213085652106420707826537881046602904115903754921755418000676685347132538088043205963696633742554540921089570688593624217355162868959852324869909884278166316984061848814285033102113772421118679218052057131994284470072599652667154808152811568187795443749703226193810413385642322423728821145850956656487084237394155530398227014800325553462136472351635085368809699840145818732510467695009459814868949388071208045688311146238418846127818622260781835135412313423746190204155093339437157072662470800484720065999588229434473218684232502261024011847987939728786392251439064130259485486895113756780043083210485619655575707236261223531234438601156124604788471761590139781226570135416824054714491643679157956693273630002926952443004302680378769553484120036516099483287708010664400334680557882854199985178467679401137909212272187639363567482343662409671750926494252083288584897823177404905745771107824785376755656470849258471300830836696969486464415059627438032932349372947871255970492683632064849779755566823357358779199731601971871744000000000000000000000000000000000000000000000000000000000000000000000000000"
z300_2,inc2,376.63606612058356,"1349932388532729377230782093423713975689334800549630700530420996229385459879853806680316429211611772876821663763842294460452272124964791056794679948026347569640750126074384579198609983515940844790492192558137586798762056904748650673978877529903408246707062295654639566653229294033108685213948836019880079407898606696348277750473930743590394521932489217201348127354021017866993274673093474405724824803033882208418161872916254585606825252729967666331684305724749201355633883148910596781792872032290186849398846026016137240932471539169540763759028464140295411594017297185235615665998294433617217431431471680041288245713218780637155186421478299194508981951492330221287052699533739187052269587452615293917561372638123924473605616406999643168594875780889542018663743834554670520478244994984885695527216145469624516807290962853223447015516114773212784908571875448593064874645162176908436012434679593245597527272226091910808126653266991889146318923691862321872669472199307450901996104985811710290708058016081061611538704624807444336488789470019457102188764656742291860474479276509574838690469508712012613607045140566250424677775836559732998442413841235134382080000000000000000000000000000000000000000000000000000000000000000000000000000"
z300_3,inc2,376.6431079399772,"88512506040647397027564886472103382243212838134511078159903066489784674263851201636571783423030495482095778107911762398298642623379111149817823383403494448052636677397989648816098772874065234782247900088001291285706648901132654906487032510583632896038675465508025261353974382786410700712114048374890180538504538012865439608398358211438398363059249131390618446519634563570812669837108396617937651338867355847448504179891781711070091784569534623843169922762039765512205943159363203448917311148691523333875627269131768307313730540951137244695382572013713607839600953801369878086293790955088823135325663673116081040964884523689244291867466691721400546268192223382050200854126343931155672413227790453140057591599742064761553817407133519283762355070968358836065476090391818113946217467617999276179860871817329960758060921103413559134025361207820261419218638786060495924088754803284304790917313129229807912211806807258835397358852486424619194752139388710989138006984254126715777843200000000000000000000000000000000000000000000000000000000000000000000000000"
z400_1,inc2,1636.9480188870803,"3097310241279260457803280135915636817072391087552315091885715801390113706574977197806344064586591269733932732492602461302473053494563487398747221060965422788667899458640500384455080098283099730273803195635587212146558215300094999864500585017036419205124457300577105998508608665939672754336164522304813101345812694744077636683192553463879798371536644029638377992742645431572606428169810271999020138813598257701019618476083353324894614185371506262934732571549000654898396623139629320353818043553847425422267386634658747250223512631563152572102029878991310910627414071023305778193318297850983896761355123761166719501229668298652896436143243403282664505127709874083779568268905426064082721200301064755320880126522984858123718210251900374354269335243818297995845385670980931745961216482906730931582271481915714285949567227348840220035893434772189876054434332263719583383610489772612476717598419893388128300400092870631975923946886559040246990579896010063134826758349524770200335242770855204882146994245138326344222756598870254242819214249885407955799640365577839896990660403818279216791565476469347067308788867141977012942989970083358373869085119115451929070631564455067326172041006296053342115109712858905409000943509277005956849232466203382224250066189754036865181019804351814416474481746771392958123611956286074709366021913569139147916317815677731009238308492726354608287076671624531342098219202784791165465200578879179479566482062085585029076421454709486408367903618381177750760158166284143096571077471154934561528424403599497753608145472123237535189714274775173523828773209435006377513321724596181024646711015052691233221709148537233136609949633714902117252256198666067125817245432090383592696988896036748740657534477357454779666912689861146246825900244167462714855146512403436453022626602687175908909181071300288033030655982178729937424116452264382791480770560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
z400_2,inc2,1636.9182600546628,"104987263496662356417305593402827533309501379236596016242905755987352131746840055164705500010146993295440924736795292749688944463152506550856767240131750754210314314227787865711700085804845056400313834454896378112007609757881279048137949022953852575389148093308239655437526838672434726400428840002137503387563137307172650064908324232739457326717697408374527135168266176014539148301378396532933211189060118982462071926479269517072966435377835554600739257049837769991459503398808432018684671954067161974972726938360580745574087736554909452687174924184899997264009523591107157536760911427097284332022544929190276336921100455081837843720802859675808491530318702667071191732461647440627500404854060741842492848282546537235220594889281575161986065641377366825250188219377367184736726407104679782768589745966605132614554665790898949795262638830585286297059356484663441050571119758543763393861876356346753550559144862359085346281990261387717469962651216083944836635611796460261081164161033497005330960934080422822814890979098410938609855900393235762292387424424314409546958974763460011854577522214535083376552903157154622783072677383617016944172490892749353029385920185620086930653404578129519620046217912258621889939023704432469036765611826122277605168703589241276517447354078996993626344297749664220825833241869450722837177885221446757828126206916393655725994945920521973110067138232556666943710893381136417291792776922437268091939478960508675691271025672563019371277176891507816272955295494277197085258256901230312341556308983102552752798862588798265220016758459634092555924596179156114583454564562158402591018655909117353472819200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
z400_3,inc2,1636.708365346305,"5816846988217789204220211584224244951561808244790830081175409516962961181781987276780029441339597458283344929083374391587618940689795517272671571902373381638606669510656871183190808633845936873562048242702249980544930096839721832947344168387502141062897111531192767602935491074099124443207837366969007385117525753206759133302315237537348141707279137945163017059126700241619215722258326118723580746582995702301814914487128957199783280645299466464183708982664140782369649465914312834336996320814210836314570284438021084246974073948939329266718316452259836515332366965929202005329834350055033926495860251346106530192325220124888381795642279922605302518374765918653680754316249854616449811159264024034082472387055566578125446289507255728923846602162322731959539650110966964391509671372715734853523513202204080910042533537689242471948180116710426758954523277722479149883501884889058662604122708628844698558909918262396453273694814205759714163106700692247425215729010630848779422270030218142495851004692028156075861097033844772747215866997005214491641928565109783749831792381775039205749547644388281535725204317230877412227337384310218687919607241380868100202744118873352655390264641868562623761813178921742634779446227395854796910964307682551604001076983361303220049783871869830518883487241190541238079058308620787848172967634998320265857849277702461833187677360721310698071654400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
z500_1,inc2,4485.725278918166,"514720026008206360978859628854997232096226331816564944649252195076292908239558851006326132749791034008819705117671247067546195201183310208509783254326443309087677802618074689259572910896583158197129888600221302192348360316318748556122479907217056721421231240757829648091334861603831706979375211318522230783146356844041535789706024485125342694656579531276355567511794362467188040964065416376176940877129987871543360644057384172531647340713062449927920808853924779041299295763507879354604716442732946346369182676661991540808012408093330005371892352972297276288337568524284916834584920187612721526947475619841266385979938928630408986458907860779266590599162362319282982555825121741265211205573011713259524920218581313675675278952428622965109985058187675128121720803470191629836234640472798204941336017402675095563847994543398954053422679917217885422152330347050269891081125668104274767539365798321146786855849766774750422435346911443387525039167131439382497211841820217788270471443087667238878280529520083929167356505685704214083657784002943483102118743027593590754792160230508442075684813542757661400697607208822092511281079577377362603602428507969547874423222928656053472992894390592688698617493898160956907857932346056064273010909093028958342093266181520282625639295797725269528664867661009579741232645554137793128557940857443328106770658013148907415252748268512573790924303415363000897855787546251415856351984067417984141878189925576897392302601713725616183966622460797437832581074731074444244444872743501246737434472642421350554166818934242594798743315160672901073335131710724444857172950628311014135962884883560778529862949161765917586662251692320197928576749153192369225963439593381392776338745660881298633697571385721429077821734336775946939975372833578451884861474030419970775853138485130806585416031032351165356129368386543944543960468750303889309052026922906713518391810684084286602141822113145458623211305849201027332913995934878234075044167137046187024281602171188153126896901548412673052556132098929612215881651371759082430292885396260899663256372282364169279268851658614929916051097694280707238993101177754664004201087614827466690147154116186119651999251086678806965403899928893200896949547213798957405062802130169585377306733816701281118722067211310214363598205993619590233386233955392369914065927472700877447832570094494262880316361838773405326337263313129790344072639862137639017371056951888337349347261808640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
