problem,algo,time,wfomc
7x2,inc2,2.320850670337677,"5225472000"
8x2,inc2,42.925708489026874,"263363788800000"
23x2,inc2,0.06191433500498533,"149448499200"
29x2,inc2,0.15306376200169325,"319334400"
31x2,inc2,0.057941276114434004,"30240"
33x2,inc2,0.09851427376270294,"2391175987200"
39x2,inc2,0.06324815517291427,"597793996800"
42x2,inc2,0.1416265657171607,"1609445376000"
45x2,inc2,0.1312216497026384,"14631321600"
47x2,inc2,0.04233019193634391,"50295168000"
53_x2,inc2,125.31096939789131,"553063956480000"
80_x2,inc2,0.05778405396267772,"241920"
82_x2,inc2,0.058032549917697906,"87091200"
96_x2,inc2,0.05847867904230952,"399168000"
99_x2,inc2,0.043597226962447166,"239500800"
102_x2,inc2,53.428405853919685,"74649600"
130_x2,inc2,416.04277075082064,"21069103104000"
137_x2,inc2,0.05972724873572588,"18133084569600"
149_x2,inc2,0.08001282112672925,"26336378880000"
175_x2,inc2,0.05812437180429697,"74724249600"
231_x2,inc2,0.0560082639567554,"20399720140800"
240_x2,inc2,625.9119570148177,"25082265600"
243_x2,inc2,0.042103721760213375,"87178291200"
269_x2,inc2,0.09559693420305848,"199264665600"
284_x2,inc2,0.042862189933657646,"13151467929600"
292_x2,inc2,0.0743789509870112,"261273600"
309_x2,inc2,0.05838290508836508,"806400"
7x2,ganak,44.375088055152446,"5225472000"
7x2,ganak,46.07160863094032,"5225472000"
23x2,ganak,51.864222121890634,"149448499200"
29x2,ganak,1.3884969078935683,"319334400"
31x2,ganak,0.3809332037344575,"30240"
33x2,ganak,150.03398869000375,"2391175987200"
39x2,ganak,555.796463213861,"597793996800"
42x2,ganak,8.916641086805612,"1609445376000"
45x2,ganak,7.87205844419077,"14631321600"
47x2,ganak,47.2607054868713,"50295168000"
80_x2,ganak,6.884801616892219,"241920"
82_x2,ganak,2.042851170990616,"87091200"
96_x2,ganak,8.575059595983475,"399168000"
99_x2,ganak,2.1934132990427315,"239500800"
102_x2,ganak,2.848849003203213,"74649600"
130_x2,ganak,63.556620084214956,"21069103104000"
175_x2,ganak,355.21850921493024,"74724249600"
231_x2,ganak,8093.059424116276,"20399720140800"
240_x2,ganak,953.9854334099218,"25082265600"
243_x2,ganak,7974.885901692323,"87178291200"
269_x2,ganak,881.2184397680685,"199264665600"
284_x2,ganak,3843.29853199888,"13151467929600"
292_x2,ganak,1.3158367220312357,"261273600"
309_x2,ganak,0.6002374179661274,"806400"
29x2,d4,484.5595174400005,"319334400"
31x2,d4,0.6066515359998448,"30240"
31x2,d4,0.6298287680037902,"30240"
80_x2,d4,16.48841421000543,"241920"
82_x2,d4,1026.4320542250061,"87091200"
96_x2,d4,1811.9428111460002,"399168000"
99_x2,d4,23.75663297700521,"239500800"
102_x2,d4,385.8251052330015,"211507200"
309_x2,d4,14.801441576972138,"806400"
