problem,algo,time,wfomc
b1,inc3,0.02036260301247239,"2"
b2,inc3,0.019508498022332788,"12"
b3,inc3,0.018381364992819726,"156"
b4,inc3,0.019656078075058758,"3600"
b5,inc3,0.019306713016703725,"129840"
b6,inc3,0.021090056048706174,"6743520"
b7,inc3,0.02195122605189681,"476713440"
b8,inc3,0.02581603010185063,"44016134400"
b9,inc3,0.030939755029976368,"5143650543360"
b10,inc3,0.03875665401574224,"742071913228800"
b11,inc3,0.049557545920833945,"129540599779852800"
b12,inc3,0.06498827505856752,"26911811649026304000"
b13,inc3,0.08678609307389706,"6561515788044266649600"
b14,inc3,0.1181783479405567,"1855388192472705694003200"
b15,inc3,0.15809535200241953,"602270852445974447543808000"
b16,inc3,0.21355520305223763,"222436652056518700397076480000"
b17,inc3,0.2875867410330102,"92742485646992286647899348992000"
b18,inc3,0.3781547419494018,"43350916215732650784156830220288000"
b19,inc3,0.48995763901621103,"22577716815117390104101142560653312000"
b20,inc3,0.6319022859679535,"13029104033506087917621142761116467200000"
b25,inc3,2.0930135740200058,"3310010492772483770175737737643090393138722111488000000"
b30,inc3,5.811029319069348,"6049658469353419978638944896593317411797658820168167242051092480000000"
b35,inc3,13.298218921059743,"57378435054199794985333029370387778582433307854228137502853162203134767084339200000000"
b40,inc3,29.47936571901664,"2235868376541123570871308265577834934358481818451731201512322923650911335363353813377100021760000000000"
b45,inc3,54.167862616013736,"300367205565428055889132579630114184444514943587520113190938598891967352583903978867738535765985767339663032320000000000"
b50,inc3,99.15355915704276,"121353199658479235193690245851145956380376128601788685608559777304979216924473744602847778526266875944474167563857318706675712000000000000"
b55,inc3,170.89892888406757,"132170825876050996511856336493316429949784933592108097981197429767606937571636840368488320725984255655219984358619954499038491110311805887447040000000000000"
b60,inc3,280.28068938304204,"354810591082643610978563290203311486022616563017355695557756886404328633658329760579353676559797929598272855533593325811501861241598999245507631223337520201728000000000000000"
b65,inc3,445.0321809910238,"2178612940792888717423143063836420007404062664856655565912794445097374390291149208291008420746382071763230050886706309318215851624522568473366874626272684870243635930107983429632000000000000000"
b70,inc3,674.9248017470818,"28721183860572054251461332329843888841256821835996648816701848347166818547332113745397864463066341633599744600626808612270671162567008148414033399273851263340685488999973925504561144696432943431680000000000000000"
b75,inc3,1014.0605557309464,"769995892956256892191253650172090518034303527726022938438298932434022063182556084318605690975371091764246335553144395095837794093657693852442348626201971091892613733599676072637432345520620976119898174019227090944000000000000000000"
b80,inc3,1475.692935433006,"40049131303713808521195167654810959603653477308241933483528547357047857551524625723325074841167742124088253965870127329879718030835458527158217016902114409664152933719297828823397244085450837633255999036912206170262057172559357542400000000000000000000"
b85,inc3,2095.383838116075,"3878074482869157302782506722942079657822243998798300374633794362924909892080147785839259394694560744512291892209350342780649610879185297197273881357604172845510144136661111932070286264306556152642766322652520656362790621997561287449058647738188981862400000000000000000000"
b90,inc3,2991.1025252339896,"674147029017294591505915822574142010683946566332988531862060123063851547231071319536371584802007788713566212300076071784885986661937512561080418692981555430151011091437619548550861100320123756350925455371521210746807947531894401779840418235379929423144551268885842624512000000000000000000000"
b95,inc3,3990.0792652620003,"203682901945076754678825930369704154569041037704266512920296700895411026114612707553457385786581630621708395022414758803415569129669735769281069425298899497662663558640110236378587636568917475747245177611941930650418958779230968858388516839003364060949274496320608176612610162172524400476160000000000000000000000"
b100,inc3,5386.202254895936,"103904831850396459693930188653513306489027654269644271691987255718841697085870819766586577958679328502910539073067763123006590590499222053747176011287902528282118879378136563792132735341911915640442621637346982334480267678517261984846197486608960791858870706601868376927506282002683741135328734882986008248320000000000000000000000000"
b1,ganak,0.024349843966774642,"2"
b2,ganak,0.004599973908625543,"12"
b3,ganak,0.3304983261041343,"156"
b4,ganak,0.029005836928263307,"3600"
b5,ganak,0.4833426009863615,"129840"
b6,ganak,2.111977154039778,"6743520"
b7,ganak,14.352765296003781,"476713440"
b8,ganak,1039.4981410090113,"44016134400"
b1,d4,0.026017696014605463,"2"
b2,d4,0.009944027988240123,"12"
b3,d4,0.011942747980356216,"156"
b4,d4,0.025715142022818327,"3600"
b5,d4,0.27375700895208865,"129840"
b6,d4,3.1904697760473937,"6743520"
b7,d4,107.59433013689704,"476713440"
b8,d4,4394.652839101036,"44016134400"
