problem,algo,time,wfomc
c1,inc3,0.022642473923042417,"4"
c2,inc3,0.021178420051001012,"36"
c3,inc3,0.022412059945054352,"672"
c4,inc3,0.02575648098718375,"21600"
c5,inc3,0.037100254907272756,"1071360"
c6,inc3,0.07607253605965525,"76204800"
c7,inc3,0.19280938000883907,"7373721600"
c8,inc3,0.5034373829839751,"932746752000"
c9,inc3,1.2737688430352136,"149532106752000"
c10,inc3,3.018518964992836,"29636327153664000"
c11,inc3,7.208074189955369,"7116194918891520000"
c12,inc3,15.219465152011253,"2035728872290713600000"
c13,inc3,32.71748120104894,"684088418171619901440000"
c14,inc3,65.96221518400125,"266810768917910087270400000"
c15,inc3,130.81882222299464,"119534872501362864055910400000"
c20,inc3,2701.1832518890733,"13033709216011981187746847231311872000000000"
c1,ganak,0.024124944931827486,"4"
c2,ganak,0.004256582004018128,"36"
c3,ganak,0.01441725401673466,"672"
c4,ganak,0.00831158400978893,"21600"
c5,ganak,0.23833561304491013,"1071360"
c6,ganak,0.9077961930306628,"76204800"
c7,ganak,3.9663268150761724,"7373721600"
c8,ganak,13.886449437006377,"932746752000"
c9,ganak,100.98971401900053,"149532106752000"
c10,ganak,1663.0032245590119,"29636327153664000"
c1,d4,0.023684113984927535,"4"
c2,d4,0.01082562597002834,"36"
c3,d4,0.010748116066679358,"672"
c4,d4,0.013555790996178985,"21600"
c5,d4,0.024901697994209826,"1071360"
c6,d4,0.10125505004543811,"76204800"
c7,d4,0.7645665219752118,"7373721600"
c8,d4,4181.452489331015,"932746752000"
c16,inc3,253.98414145899005,"60963715222360542633000960000000"
c17,inc3,484.19482297694776,"35115367879119331362380709888000000"
c18,inc3,890.5121223479509,"22684614185176897854362345275392000000"
c19,inc3,1640.7059387599584,"16332953366023057981076075005870080000000"
c21,inc3,4820.780921450001,"11469669579257799049510406889270568550400000000"
c22,inc3,8244.23107936501,"11079703455170818338700659635356255754649600000000"
