problem,algo,time,wfomc
zt4_p03,rec,0.09180961700621992,"17130982140344351076288159205679399177098838922386615650367689245/25711008708143844408671393477458601640355247900524685364822016"
zt5_p03,rec,0.22820362902712077,"1689723757935414111401518585838634464915301153646560427674501608967198019610137335/57896044618658097711785492504343953926634992332820282019728792003956564819968"
zt6_p03,rec,1.116096079989802,"14777374642733328356727223997783464032882237845077070518129476682494833893051198425133036528514775/8148143905337944345073782753637512644205873574663745002544561797417525199053346824733589504"
zt8_p03,rec,37.23212696099654,"5546232431139295537383759423907134557539018650266748856677299191446672157427995991695961090702614278714654245428002754628341126370565/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128"
zt10_p03,rec,1024.896762526012,"42133290932902079655092279710806025636488847393711748299442853668763263865802746648133398495462705353171580300768515968459490432120248163873412839311537097728921104975/104748499452676539840422070298483172870932545473378073263465323779076281484949585756264642954428933028828373892081922272294952209468332577706512882860032"
zt4_p03,ganak,0.03119762596907094,"720"
zt5_p03,ganak,0.021317303995601833,"53280"
zt6_p03,ganak,0.2658640400040895,"5299200"
zt8_p03,ganak,0.6832656689803116,"119119956480"
zt10_p03,ganak,1.723978216003161,"6764824984780800"
zt12_p03,ganak,6.90004817803856,"824400497874336768000"
zt14_p03,ganak,469.59421491099056,"191442673836085038022656000"
zt4_p03,d4,0.03172775299753994,"720"
zt5_p03,d4,0.41296029498334974,"53280"
zt6_p03,d4,23.34075297001982,"5299200"
